Series Description,Manufacturing (SIC); s.a. IP,Crude processing (capacity); s.a. IP,Primary & semifinished processing (capacity); s.a. IP,Finished processing (capacity); s.a. IP,Mining  (NAICS = 21); s.a. IP,"Electric power generation, transmission, and distribution  (NAICS = 2211); s.a. IP","Electric and gas utilities  (NAICS = 2211,2); s.a. IP",Natural gas distribution  (NAICS = 2212); s.a. IP,"Food, beverage, and tobacco  (NAICS = 311,2); s.a. IP","Textiles and products  (NAICS = 313,4); s.a. IP","Apparel and leather goods  (NAICS = 315,6); s.a. IP",Wood product  (NAICS = 321); s.a. IP,Paper  (NAICS = 322); s.a. IP,Printing and related support activities  (NAICS = 323); s.a. IP,Petroleum and coal products  (NAICS = 324); s.a. IP,Chemical  (NAICS = 325); s.a. IP,Plastics and rubber products  (NAICS = 326); s.a. IP,Nonmetallic mineral product  (NAICS = 327); s.a. IP,Primary metal  (NAICS = 331); s.a. IP,Fabricated metal product  (NAICS = 332); s.a. IP,Machinery  (NAICS = 333); s.a. IP,Computer and electronic product  (NAICS = 334); s.a. IP,"Electrical equipment, appliance, and component  (NAICS = 335); s.a. IP",Motor vehicles and parts  (NAICS = 3361-3); s.a. IP,Aerospace and miscellaneous transportation eq.  (NAICS = 3364-9); s.a. IP,Furniture and related product  (NAICS = 337); s.a. IP,Miscellaneous  (NAICS = 339); s.a. IP,Manufacturing (NAICS); s.a. IP,Durable manufacturing (NAICS); s.a. IP,Nondurable manufacturing (NAICS); s.a. IP,Other manufacturing; s.a. IP
1986-01,55.1522,86.9464,53.038,55.8832,89.5291,59.2867,61.9405,79.9186,77.6424,179.3576,638.2661,86.7843,104.1475,113.4967,71.5145,70.0719,57.6082,91.7033,89.0432,79.1379,73.086,2.919,94.9866,46.8375,74.8669,95.6809,52.7797,51.9409,36.0269,82.5846,195.3519
1986-02,54.8443,86.1305,52.7188,55.5018,88.3016,58.8111,61.4114,79.0451,77.5918,179.6187,621.5428,87.1039,104.5873,111.259,70.0333,70.0764,57.5583,90.0381,88.6408,78.9208,72.5258,2.9211,94.522,46.4215,73.6785,95.3735,52.5434,51.6698,35.8097,82.2468,192.7662
1986-03,54.6469,84.3234,52.3875,55.3284,85.9338,58.1531,60.5541,76.8659,76.6076,180.0302,623.275,87.6754,105.1386,111.3138,67.9427,69.4517,57.8193,89.9106,87.7053,78.6991,73.0427,2.9424,95.0053,45.0568,73.6793,95.0379,52.8173,51.482,35.7408,81.7526,192.2278
1986-04,54.9044,82.2506,52.7776,55.4624,83.0993,58.9761,60.9152,74.1428,77.2304,178.7779,622.7454,88.5819,105.3633,113.0911,69.6842,70.2115,56.7819,91.5482,88.3405,78.643,72.5777,2.951,96.0799,44.1623,74.1729,95.6371,52.9943,51.6179,35.7596,82.2086,201.5733
1986-05,54.978,82.1791,52.947,55.5087,82.549,59.4031,61.6259,76.7771,77.1354,180.0871,618.9914,89.0921,104.8515,112.6888,71.9788,71.4485,57.2444,91.5546,86.7046,78.567,72.224,2.9588,95.5203,43.8239,74.3376,96.1674,53.0039,51.6696,35.6814,82.652,203.2322
1986-06,54.7455,81.751,52.7196,55.3602,81.5173,59.6928,61.9864,77.6224,76.8,180.4395,614.7865,88.9013,107.6026,113.6753,69.5174,71.0922,57.2847,91.734,82.8315,77.9399,71.5992,2.9032,94.7802,44.8337,74.1272,98.605,52.8467,51.4726,35.4718,82.5694,200.6945
1986-07,55.0309,81.2414,53.237,55.634,81.2119,61.0769,63.1015,76.9052,77.0155,181.8538,612.3765,88.5265,105.8118,114.5219,68.7139,71.2928,57.901,90.3683,84.7319,78.2182,71.1868,3.0117,94.6589,44.9569,74.404,98.6948,53.0605,51.744,35.7659,82.666,201.5021
1986-08,55.1806,81.2772,53.0236,55.6843,80.3759,59.5391,61.544,75.212,76.335,184.3695,617.3011,91.6873,108.5546,115.7871,70.0851,71.8459,58.7781,91.9344,82.5689,77.8253,70.8896,3.0394,94.2917,44.2652,75.6484,99.2252,52.8877,51.9034,35.7916,83.1858,200.6072
1986-09,55.3465,80.596,53.4004,55.7483,79.7772,60.107,62.131,75.9233,75.7437,186.1773,613.8318,92.2675,107.1449,116.5992,69.4402,72.4549,59.337,92.2409,82.9947,78.1706,70.1968,3.0588,94.1771,45.6859,75.6504,99.7327,52.8823,52.0594,35.984,83.1681,201.2233
1986-10,55.5444,81.2061,53.5792,55.979,80.3344,60.9578,62.5241,73.1348,76.6277,188.1124,611.5648,92.6677,108.1931,118.2244,68.4105,73.2576,60.1258,91.0111,83.53,78.0061,69.9913,3.0792,94.9502,44.65,76.101,100.8399,53.2587,52.2521,35.9637,83.9567,201.4348
1986-11,55.7342,82.034,53.6428,56.2509,81.2396,60.6373,62.5461,75.5333,77.1564,192.8076,619.5634,93.4655,108.8249,117.7286,69.7936,72.4674,60.8379,92.0946,85.599,77.0155,69.4112,3.1036,94.5569,45.1944,76.669,100.2844,53.4928,52.4352,36.0856,84.2627,201.7738
1986-12,56.2913,82.4087,54.2206,56.815,81.3151,61.2179,63.42,78.4439,77.9515,193.609,623.0828,93.128,108.8302,119.8678,70.3223,73.1604,61.6615,93.8258,83.1172,77.9852,69.7726,3.167,96.7396,46.3976,76.6072,100.2192,54.4771,52.9739,36.4851,85.0371,202.6826
1987-01,56.0888,82.9097,53.8337,56.6595,82.0215,60.2845,62.501,77.62,76.5975,194.4171,619.2772,95.1057,106.4831,118.1033,71.2875,73.6326,61.9708,94.9702,80.6071,77.5334,68.826,3.1978,93.2986,46.8813,76.6379,101.0793,54.4224,52.7867,36.4245,84.5226,201.6888
1987-02,56.9265,83.0853,54.6506,57.4757,82.1276,60.8043,63.0963,78.732,77.6259,197.2921,624.6595,95.9756,107.9582,118.448,70.5493,74.0517,63.084,95.9285,84.8419,78.1765,70.3475,3.2314,94.2364,49.0992,77.2079,102.6749,54.4452,53.5672,37.0964,85.3557,205.2883
1987-03,56.9615,82.7932,54.8316,57.4995,81.8272,61.4748,63.7617,79.3389,77.8397,198.1619,619.2962,96.4634,106.5617,119.2488,71.0183,74.4637,63.3976,94.8614,86.1058,78.4225,70.0308,3.245,94.9625,47.9046,77.2424,103.4111,54.8477,53.5742,37.0536,85.5134,207.3597
1987-04,57.2982,83.9605,55.3561,57.4939,82.3379,62.091,64.3776,79.9319,77.5717,197.3467,616.5048,95.5498,109.0958,120.5131,72.3692,75.2451,64.03,96.8189,88.6108,79.0299,70.7833,3.2822,95.1582,47.243,77.3301,103.1298,55.3033,53.8949,37.2725,86.0328,208.2649
1987-05,57.7007,84.0804,55.7366,57.9122,82.1933,63.1581,64.8413,76.0098,78.5298,199.5523,625.4965,98.3687,109.3687,122.2323,72.6464,75.5608,65.3255,96.8374,89.4628,79.1963,71.8636,3.3359,95.1309,46.2109,77.1822,104.2183,55.8919,54.2745,37.4566,86.8798,209.6405
1987-06,57.9404,84.6983,56.1627,58.0112,82.9473,63.6931,65.5725,78.1519,78.4314,201.2693,624.7483,98.9223,110.1183,125.1593,72.8127,76.2607,64.5676,95.5293,92.1948,79.4544,72.3232,3.3902,96.8569,45.0968,76.8958,103.4869,56.2876,54.4821,37.5927,87.2332,211.828
1987-07,58.3966,85.3116,56.4934,58.4876,83.296,63.6665,65.69,79.3214,78.9571,203.5207,632.3658,100.5279,111.4455,125.5294,73.7493,78.1975,65.4117,97.3319,90.7701,79.3969,72.5209,3.4507,95.9091,44.6561,76.9705,105.5984,56.7176,54.9168,37.737,88.4061,213.0553
1987-08,58.7077,86.6178,56.8643,58.826,85.0076,64.5363,66.5655,80.2199,78.8588,206.4945,630.2066,100.5748,110.3875,125.4501,73.2481,78.2835,65.1023,95.2026,93.3676,79.7468,73.354,3.4971,97.1926,44.935,78.0901,106.947,57.6843,55.2029,38.1178,88.3021,214.661
1987-09,59.0982,87.4049,56.8727,59.2002,85.4571,62.9768,65.1613,80.0028,78.5751,205.2269,626.2174,97.6162,111.3994,125.1746,74.3277,79.2092,65.4301,97.0001,94.4008,80.1761,73.831,3.5522,96.831,45.9864,78.3819,107.3696,58.722,55.5814,38.485,88.5844,215.2336
1987-10,59.9754,87.5851,57.7217,60.1608,86.1423,63.0399,65.8126,85.0449,79.6421,206.8812,634.9599,99.0598,110.4365,127.4916,74.6799,78.816,66.1779,98.0585,99.3381,81.7445,75.512,3.6151,98.7828,48.82,78.4125,107.3872,59.8755,56.4697,39.4001,89.0925,213.733
1987-11,60.2945,88.492,57.9683,60.3921,86.6381,63.5289,65.8462,81.6544,79.9577,205.2771,636.6524,99.644,111.8758,126.3373,74.5985,79.7851,66.9074,97.616,100.9935,82.1719,76.278,3.642,98.5923,48.4749,78.6611,107.4881,60.2367,56.7507,39.571,89.6104,216.2975
1987-12,60.6961,88.8301,58.3526,60.6687,86.627,63.5259,65.8635,81.8333,80.2974,204.5891,635.9379,97.6045,114.4122,126.4923,76.2517,79.9269,67.2442,98.4332,106.5991,82.2424,78.3153,3.6844,98.4103,47.2453,80.0845,107.7068,60.6598,57.1648,39.9205,90.0818,215.068
1988-01,60.5647,87.7441,58.3978,60.8513,85.5458,65.1382,67.6773,85.1407,80.0651,204.0154,634.6115,98.4965,110.6088,126.9174,75.7959,80.3254,66.783,96.5722,102.0975,83.0117,77.0962,3.7006,100.0643,46.9029,82.2777,105.7934,61.3189,57.0335,39.8756,89.7348,215.1523
1988-02,60.7521,88.0244,58.8326,60.9913,85.8418,66.5355,69.0939,86.6733,80.5388,203.5211,633.2652,99.2843,114.6582,128.7091,76.1209,79.9999,66.6481,99.0678,101.6055,82.998,77.1256,3.7025,101.1484,47.4299,81.4228,104.7804,61.696,57.2317,39.9652,90.1906,214.2207
1988-03,60.8943,88.534,58.9464,61.0862,86.6942,66.3963,68.8457,85.6003,80.3234,201.7689,633.0891,98.2442,114.9931,126.4638,77.0183,80.4334,66.9181,99.7503,102.1725,83.2252,78.5433,3.7368,100.3179,48.0638,80.0705,104.9599,62.1047,57.3964,40.164,90.2033,212.475
1988-04,61.4303,88.7172,59.079,61.7928,86.3034,65.9634,68.1035,82.4865,80.5103,202.6323,628.9398,98.9015,114.7423,128.158,76.6132,81.7913,67.5453,99.2168,102.086,83.4692,79.6543,3.7736,100.2115,50.4429,80.4779,104.8376,62.84,57.9301,40.6238,90.7896,212.2717
1988-05,61.282,88.4769,58.9207,61.776,87.0036,65.1745,67.8843,86.7407,80.4685,200.2222,620.1502,100.2152,112.0884,126.6734,74.9421,81.0704,67.3918,98.9672,103.6074,83.5011,78.6997,3.7887,101.5086,50.953,81.1053,104.1598,62.6173,57.8111,40.7501,89.9945,210.2384
1988-06,61.3861,89.121,58.988,61.9777,86.9289,66.4372,68.7959,84.8596,80.5861,199.4359,615.5414,96.8461,114.6373,125.2033,74.3428,81.4114,67.5932,98.37,101.4281,84.0024,79.5279,3.8226,100.9103,51.4168,81.2023,104.1038,62.8794,57.9382,40.8372,90.1992,208.4998
1988-07,61.3418,88.9952,59.1497,61.8044,86.5673,67.2561,69.4641,84.314,81.5843,195.7924,613.5888,96.2673,113.9309,126.6828,74.5767,81.9787,67.5637,97.4149,104.0661,84.5216,80.1799,3.8504,100.4216,47.7203,82.3124,103.1597,62.8344,57.9195,40.6702,90.6122,206.6789
1988-08,61.4415,89.0388,59.7288,61.8537,86.8614,69.7278,71.8892,86.28,81.2774,197.1275,609.0631,94.9727,114.4433,128.5636,75.3809,81.9431,67.5496,98.3698,103.0705,83.7773,81.4632,3.8526,100.0629,48.9301,81.8252,102.4503,62.6673,58.02,40.7711,90.683,206.5547
1988-09,61.6424,88.2015,59.3228,62.0719,85.6688,66.4439,68.5924,83.0022,80.5216,197.9321,606.1023,96.8012,115.4268,127.1598,73.8976,81.5034,68.0018,98.6657,104.9349,84.1321,81.3964,3.8675,100.929,50.9805,81.4573,104.0779,62.6419,58.2081,41.1494,90.2729,207.3501
1988-10,61.8993,88.145,59.5958,62.4014,85.7651,66.4887,69.0632,86.8078,81.1668,198.955,601.6861,97.2843,114.3132,127.9242,75.0011,81.7528,68.4544,98.9574,103.3271,84.1067,82.7592,3.8614,102.3098,51.5171,82.6128,103.2906,62.2744,58.4369,41.3202,90.6027,209.2146
1988-11,62.1254,88.4185,59.8182,62.4504,85.8022,66.2386,68.7044,85.6086,80.8498,197.3877,602.4712,96.7945,114.9533,127.5018,74.6003,81.7798,69.212,98.3729,104.8832,84.5331,83.0436,3.87,102.9948,52.8883,83.3476,103.1621,62.5247,58.6715,41.6223,90.5779,208.462
1988-12,62.4053,88.9623,60.0107,62.808,86.0457,66.8708,69.1141,84.2627,81.1742,198.7842,601.5018,99.2685,116.4111,127.4323,76.1511,82.655,69.3577,98.6709,104.3955,84.4325,83.0533,3.8736,101.6956,53.7366,83.6222,103.0051,62.6845,58.9316,41.7277,91.2069,209.7095
1989-01,62.9075,88.5585,60.0998,63.2545,85.6081,64.8758,66.7954,79.4966,81.0615,204.6316,606.0011,100.2666,116.9087,127.4652,76.4195,82.6166,70.0524,100.3813,109.4776,84.9898,84.7011,3.8817,102.3106,54.6728,84.3281,104.1214,62.9624,59.4458,42.2734,91.4849,208.5334
1989-02,62.3013,87.8823,59.8577,63.0131,84.0606,67.6341,70.1449,87.3296,80.4985,201.2908,596.7994,95.1614,115.1746,127.8697,74.8128,82.9116,70.3303,97.9635,100.2819,84.6895,83.3299,3.8612,101.2283,53.9254,85.1749,104.6138,63.1874,58.8424,41.6744,91.0429,208.723
1989-03,62.253,88.6939,60.3026,62.6601,84.7023,69.1188,72.0012,92.0031,80.3911,201.9518,596.1953,94.3129,117.6719,128.3617,74.4308,83.3685,70.1328,99.7998,104.0335,84.4112,82.4451,3.8279,100.1176,52.3821,85.9416,104.9173,62.334,58.7762,41.4827,91.3548,210.0382
1989-04,62.3468,89.2785,59.7919,63.1868,86.5002,67.3403,70.0298,88.6039,80.9497,204.241,598.4728,95.8196,115.8275,127.0495,74.1854,82.4772,70.605,98.3165,103.3627,83.8352,84.2287,3.8632,99.8018,52.1114,87.9804,104.2075,62.9413,58.8847,41.6936,91.141,208.9332
1989-05,61.8747,88.9738,59.6346,62.5528,86.7254,67.6806,70.3492,88.7533,80.4571,203.5975,587.6334,94.4835,117.0611,126.7972,73.7866,81.9292,70.1538,97.521,101.7359,83.6029,81.8669,3.85,98.9354,50.2743,89.3246,103.526,63.0286,58.4046,41.2446,90.7098,209.7943
1989-06,61.953,88.3886,59.4748,62.8849,85.6912,67.681,70.1668,87.1756,80.9845,202.8641,586.9882,96.5047,115.5329,129.1263,74.7133,82.613,69.9756,97.987,100.7037,83.3902,84.1652,3.8673,98.575,48.1018,90.3472,104.0904,63.0868,58.5115,41.2442,91.0923,207.7161
1989-07,61.2133,88.2459,59.1889,61.7009,85.0975,68.0885,70.5195,87.1039,78.6258,204.7952,585.7832,94.6824,114.2399,125.4866,74.8635,82.3198,69.6165,96.8582,100.3057,82.3758,83.4254,3.8848,99.6959,44.9536,90.062,103.0953,62.8007,57.7941,40.7456,89.9554,206.571
1989-08,61.7872,88.9808,59.4433,62.7815,86.077,69.1787,71.4138,86.5033,79.9923,203.2938,582.5959,95.1596,116.0273,127.2843,74.6244,82.3462,69.8464,97.3415,100.4561,82.2399,83.3153,3.9533,98.6244,48.751,88.822,102.734,63.5384,58.3755,41.2516,90.5873,205.707
1989-09,61.6541,89.1162,59.2521,62.4786,86.0006,67.912,70.4548,87.8539,78.9323,202.0427,587.8747,94.909,114.1755,129.7091,74.7904,82.9922,70.0286,96.0631,98.4382,82.6514,83.0248,3.9547,99.1254,48.5971,88.6645,101.8987,63.5059,58.2623,41.1477,90.4786,204.3802
1989-10,61.4985,89.253,59.321,62.1466,85.4178,68.9889,71.3518,87.4116,80.2062,202.0963,589.6136,97.1028,114.9017,127.6235,74.8652,84.0527,70.083,97.3546,99.6145,81.5711,82.3647,4.0159,98.3955,46.0879,83.2846,102.242,63.6277,58.1012,40.6912,91.1926,204.8479
1989-11,61.6316,89.8593,59.4027,62.4258,86.0402,69.7123,72.004,87.5363,80.8638,201.6462,582.2473,97.0791,115.4328,128.633,75.4209,84.1044,70.1588,97.5556,96.559,82.0816,82.3536,4.0363,97.5511,47.0808,82.1209,103.7996,64.0258,58.2235,40.7444,91.4745,205.5251
1989-12,61.6638,87.5766,59.9816,63.133,83.6579,74.0216,77.1682,98.7482,81.334,201.6118,580.1978,99.1424,112.83,128.1271,72.2022,83.4631,70.0293,95.3016,94.5714,82.0988,83.2374,4.056,97.1878,47.6476,84.9711,103.6851,64.4461,58.2664,40.9845,90.9537,204.7656
1990-01,61.6099,90.7568,59.3189,62.4233,88.0917,69.6843,71.3336,82.3804,81.1791,201.6699,594.1284,98.4754,114.6984,131.4188,75.9745,84.5148,70.5734,98.5502,97.4546,82.6431,84.3048,4.122,99.5698,39.0046,85.4962,101.8365,65.258,58.1907,40.5174,91.9853,206.2906
1990-02,62.4451,90.5918,59.5591,63.6229,87.3264,69.4468,70.4283,76.8296,81.88,202.2454,584.5666,98.4579,115.4735,131.3901,77.6488,85.87,70.8384,98.4696,96.3668,82.5121,82.7969,4.1574,98.1237,46.6276,86.2707,101.6521,65.3629,59.0064,41.2759,92.7455,207.236
1990-03,62.7625,90.2216,59.8348,64.1363,86.512,70.0488,71.4045,80.3835,82.3298,198.3036,579.1017,98.3319,114.4318,132.3999,74.2365,85.0576,71.8361,98.5878,98.6373,82.5937,82.4171,4.2118,99.6967,49.1976,87.2723,102.7345,65.5315,59.3297,41.8227,92.3674,206.6888
1990-04,62.5395,90.6136,59.825,63.7518,86.9765,69.9787,71.8763,84.5423,82.1499,196.2377,583.5481,98.0823,114.5023,131.0188,73.9607,85.4506,71.7902,97.693,100.143,82.6114,81.4983,4.1959,98.7049,47.9304,87.1933,103.13,65.1198,59.127,41.5756,92.3371,205.4076
1990-05,62.7012,90.3748,60.0064,63.9973,86.9069,70.288,72.2679,85.4829,82.0098,195.047,580.0589,96.0886,116.3789,133.9512,72.64,84.0243,72.096,97.1607,100.167,82.8207,82.0684,4.2543,98.7101,49.2852,87.0529,102.9327,65.9413,59.2784,41.8734,92.049,206.0249
1990-06,62.8967,90.0464,60.1391,64.4629,86.7106,70.769,73.0031,87.9064,82.3309,195.1659,582.2777,96.0488,113.2131,132.4811,74.1116,84.9699,73.1902,96.5734,101.4157,82.5503,80.8326,4.2992,96.7778,50.6886,87.3925,102.9517,66.5294,59.4813,42.0209,92.3516,205.45
1990-07,62.7476,90.8504,59.954,64.2753,87.6177,70.7622,72.763,86.1195,82.337,193.9008,577.0416,96.9041,116.5743,132.9218,75.2193,84.4439,72.5921,95.5968,98.2629,82.6614,81.1934,4.3009,95.9222,49.122,88.1992,103.0009,66.5788,59.3302,41.8086,92.403,205.6359
1990-08,62.9771,90.5637,60.312,64.4937,87.3941,71.4608,73.4729,86.9055,82.6243,193.2929,581.6687,94.9264,115.8912,133.4366,76.0441,84.7337,72.8086,95.9521,105.3251,82.8062,80.8552,4.3134,97.3064,48.9215,87.4112,102.8662,67.3293,59.5568,42.0017,92.6649,205.7469
1990-09,62.8851,90.3089,60.2502,64.6671,87.5689,72.456,74.3511,86.979,83.0795,194.6633,580.7772,94.4787,115.0396,132.817,76.0301,84.6587,73.3801,95.5591,102.1209,82.1068,80.4552,4.3337,95.7377,49.6225,87.6455,101.6139,67.2839,59.4998,41.8874,92.7777,203.4487
1990-10,62.4622,90.8281,59.7121,64.2192,88.4488,71.565,73.2348,84.2916,82.9225,190.737,570.6371,91.9918,116.587,133.9024,74.4844,84.6122,72.9432,93.5524,99.7745,81.5562,80.3057,4.3408,94.2983,47.7434,87.5828,100.1606,67.2825,59.089,41.4424,92.5611,202.7917
1990-11,61.724,90.2635,58.8675,63.4417,87.8581,70.1541,71.7238,82.0767,84.6176,188.213,560.0467,89.5452,116.3581,133.3802,73.7468,84.9987,71.4385,93.9615,100.0669,80.6863,79.3582,4.3503,93.7014,41.1408,86.1981,98.0785,66.9706,58.3864,40.4535,92.8127,200.6727
1990-12,61.251,89.9108,58.3617,63.0829,86.4818,70.3905,72.2249,84.5078,83.99,186.8236,561.9326,87.3937,116.0553,132.2942,72,84.7573,71.0042,92.9057,95.6398,80.692,78.1293,4.3669,92.3307,39.6628,87.0684,97.1323,66.9347,57.9173,40.0482,92.2868,200.558
1991-01,60.8393,89.321,58.0735,63.0019,86.4415,71.1943,73.4997,89.297,83.6277,182.8002,564.8937,86.6836,114.4173,130.1216,72.2759,84.2794,70.5907,88.5533,92.7457,79.0718,77.5872,4.3542,91.6448,40.9936,86.796,95.0296,66.6603,57.5281,39.7763,91.6758,199.2032
1991-02,60.4164,89.6477,57.4492,62.6064,87.7731,70.1394,71.6396,81.253,83.5852,182.207,564.0509,84.6887,114.4501,128.4387,74.4957,83.6166,70.2723,89.6827,92.044,77.7881,78.4111,4.369,89.819,38.5448,85.9165,91.827,66.8555,57.1164,39.3402,91.434,198.586
1991-03,59.9676,88.7349,57.0342,62.4754,86.7549,70.8484,72.6253,84.3735,82.5593,185.3017,562.5523,86.018,112.298,126.9127,73.0183,83.5126,68.6945,86.6237,88.6617,77.2927,77.5338,4.368,89.2847,39.2637,85.7874,91.6397,66.4824,56.7293,39.1484,90.611,194.6937
1991-04,60.2407,88.2591,57.5202,62.4066,85.9775,71.0513,72.5587,82.095,81.908,186.9062,557.61,86.7982,113.6286,127.221,72.7629,84.3938,69.3488,87.5854,92.1047,77.1471,76.2042,4.3936,90.4402,41.3101,83.9942,92.8371,66.2928,56.9895,39.3958,90.8431,195.4587
1991-05,60.6363,88.0748,58.2479,63.0478,85.8402,74.401,75.7275,83.5895,83.9137,190.5067,562.7563,88.605,113.1368,127.6133,74.0703,84.5261,70.1532,87.5574,88.5304,77.0983,75.5166,4.4252,90.3055,43.4092,82.8649,93.6765,66.5742,57.3813,39.5356,91.8267,195.6013
1991-06,61.1967,87.9601,58.9335,63.4314,85.7773,74.6055,76.0065,84.4543,83.6764,193.3884,569.8596,92.6754,114.0713,128.791,75.0684,84.6701,70.9034,87.587,92.0574,78.0721,76.0261,4.4195,92.333,45.3304,83.6026,94.0027,67.2476,57.9485,40.1199,92.2068,195.0331
1991-07,61.5099,87.9648,59.1777,63.5455,85.067,73.3782,75.4157,89.3776,83.1064,195.5919,575.1234,89.8847,115.7683,128.4085,73.9534,85.0719,70.6512,88.9719,95.9474,77.6891,74.6329,4.469,91.3225,48.3287,82.9762,93.2232,67.8748,58.2618,40.4954,92.2733,194.9546
1991-08,61.5904,87.7623,59.2789,63.4796,84.8699,72.9671,74.8723,87.6895,82.9739,196.4523,583.6922,90.9761,117.0847,127.8471,74.1309,85.4689,72.1584,89.0649,94.8471,78.8633,76.2839,4.496,91.8195,44.9242,83.889,93.9591,68.2304,58.3109,40.3977,92.7114,196.9389
1991-09,62.2366,87.9209,59.7044,64.2615,85.0569,72.5629,74.738,89.8088,84.0681,195.9173,584.1849,91.3022,118.0343,128.6066,73.8201,85.3352,72.8925,88.2806,97.5135,79.6461,76.633,4.4937,92.6656,49.0652,83.686,94.179,68.4084,58.961,41.0462,93.2059,196.5732
1991-10,62.1569,88.0628,59.7026,64.0052,84.7881,72.4731,74.6448,89.6628,84.3004,196.3493,586.0741,88.9849,121.0937,127.5463,72.7615,84.5905,73.177,89.7724,96.5027,79.468,75.8407,4.5108,92.764,48.4813,83.5904,94.4421,68.5034,58.8685,40.9175,93.235,197.3911
1991-11,62.0372,87.0168,59.8176,63.8647,83.87,72.605,75.3495,94.9564,83.208,197.7321,590.7751,90.7507,117.1896,129.8038,72.6378,84.4608,72.8652,89.3601,96.7375,79.8985,75.4003,4.5679,94.1431,47.6855,83.1763,95.8243,68.8965,58.7682,40.9906,92.689,196.1841
1991-12,61.8907,87.5474,59.4969,63.4671,84.3547,71.1859,73.341,88.2944,82.0791,200.8319,590.7266,89.5214,117.0391,130.161,74.268,85.3395,73.2138,90.2328,95.1626,79.7357,73.8434,4.6197,94.1004,47.2762,81.7946,95.2645,69.0598,58.6438,40.7935,92.7917,194.8195
1992-01,61.5418,87.6808,59.4297,62.6908,84.2622,71.0466,72.9764,86.1551,83.5179,196.8812,589.8221,91.404,119.4447,133.527,73.3245,84.7285,73.345,89.8884,96.2461,78.8963,72.4779,4.6624,92.5044,43.3207,80.66,96.4791,68.6144,58.3307,40.2021,93.3059,192.6308
1992-02,62.0864,86.6778,59.9488,63.3693,83.3294,71.622,73.4333,85.6708,83.1854,199.9738,587.7081,92.2949,117.0203,131.5775,72.6998,84.6273,74.1437,90.9931,95.6339,79.8628,74.9071,4.7299,95.5424,46.9558,79.8793,95.8054,68.9028,58.8926,41.0382,92.9889,191.4977
1992-03,62.7115,87.4196,60.3615,63.9721,83.5398,71.197,73.1599,86.5149,84.1013,199.9497,586.4945,93.6757,119.5343,133.2935,73.4515,85.4036,75.0202,91.6181,98.6334,79.8265,75.1548,4.7661,95.5237,48.608,79.4118,100.7508,68.686,59.5003,41.4628,93.9451,192.5154
1992-04,63.0556,88.0835,60.8793,64.3796,84.3801,72.5609,74.8434,90.4987,84.3309,200.02,580.0005,93.1299,119.7467,134.2397,74.3793,85.6805,75.581,92.0419,96.6608,80.2996,76.4846,4.8564,96.1101,49.9196,77.978,100.6765,69.1604,59.8441,41.8004,94.2233,192.5082
1992-05,63.4234,87.3356,61.0393,64.8502,84.1731,71.4886,73.782,89.5029,84.3262,202.8294,585.2398,94.4261,118.6471,134.627,74.062,84.9067,76.252,92.6482,96.4322,81.1909,76.7673,4.9347,96.9686,52.2085,77.2115,100.7083,69.5601,60.1968,42.2979,94.1018,193.4085
1992-06,63.6275,87.7598,60.991,64.9119,83.3839,70.3029,72.6948,89.0998,84.2953,202.5774,589.2992,92.6766,121.5019,135.3618,73.4239,86.1237,76.8336,93.0976,96.8166,81.1959,76.6486,4.999,97.4486,50.9978,77.1248,101.226,70.0468,60.3944,42.2952,94.7908,193.7958
1992-07,64.2083,88.5272,61.4688,65.6086,84.4764,70.7481,73.1373,89.5005,84.9559,203.0796,596.2681,95.1116,120.3092,136.1495,73.5491,86.8456,77.8433,92.6993,97.1196,81.2133,77.078,5.0669,96.9415,53.6423,76.9369,103.7116,70.4855,60.9707,42.8098,95.397,194.0581
1992-08,63.8944,86.6454,61.1975,65.4659,83.1522,70.537,72.9112,89.154,85.9407,203.1528,591.7195,95.6394,116.815,136.9908,71.3547,85.5892,78.0331,92.497,96.1906,81.2452,75.7722,5.0933,98.2316,52.1113,76.9947,103.0802,70.4842,60.6883,42.595,94.9992,192.1656
1992-09,63.9723,87.7226,61.4485,65.4032,83.7566,71.841,74.0089,88.8001,85.1027,204.7662,591.452,93.4672,119.3313,137.7878,72.6202,86.2763,77.6593,94.4642,93.4486,81.4862,76.3667,5.163,98.3,51.3121,76.3573,103.0695,71.7277,60.7776,42.6301,95.2122,191.4831
1992-10,64.3642,87.6282,61.928,65.9608,84.1106,73.1956,75.2583,89.3047,85.2504,205.2288,596.2967,94.6976,116.2078,137.7162,74.3223,86.6293,78.01,93.2457,96.3163,82.0595,75.8108,5.276,98.9242,52.711,76.57,102.6349,72.445,61.1751,43.1006,95.3222,191.1644
1992-11,64.6044,87.5331,62.2303,66.2399,84.0521,73.7756,75.9166,90.4974,85.1711,207.4501,598.083,95.5518,117.1917,137.2418,73.5453,86.9287,78.5844,93.1236,97.199,81.802,76.6556,5.3467,99.8713,52.8032,76.5972,102.4474,72.7004,61.4273,43.3452,95.5365,190.4594
1992-12,64.5645,87.4636,62.4585,66.1755,84.1764,74.8196,77.1935,93.3829,83.7451,205.4223,597.8169,95.1518,116.7663,137.4836,72.5202,86.5762,78.999,93.3003,94.0774,81.8529,77.2958,5.3546,100.4885,54.0938,76.9396,103.4913,72.8311,61.3676,43.5165,94.8751,191.6302
